Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
1119.553662,1584,,,,0.087890625,-0.0234375,-1.009765625,0.060277026,,11.4702644,5.856322672,9081,0,67.01777402,57.32336866,85.5345757,0.003613162,0.003090502,9.186111494,-50.77165247,27.85029614,1.48828125,
1119.605862,1584,,,,-0.021484375,-0.080078125,-0.998046875,,,11.46906688,5.864583473,9082,0,67.10564426,,85.42511088,,,9.203882374,-50.96827208,27.86763499,1.482421875,
1119.653967,1584,,,,0.208984375,-0.064453125,-1.189453125,,0.205630632,11.47130933,5.847582314,9085,0,66.89980254,,85.72250617,,,9.230018999,-51.25814795,27.83136953,1.47265625,
1119.703212,1584,,,,-0.013671875,-0.005859375,-1.03125,0.061463228,,11.4717846,5.829950516,9092,0,66.76552576,58.52023208,87.65037256,0.003513838,0.003079892,9.275369538,-51.76307756,28.02436409,1.505859375,
1119.760157,1584,,,,0,0.08984375,-0.939453125,,,11.46126066,5.959269946,9107,0,68.1805912,,85.96962771,,,9.305944551,-52.10373657,27.53318903,1.50390625,
1119.812702,1584,,,,-0.107421875,-0.05859375,-0.916015625,,0.205060737,11.46334662,5.87955356,9113,0,67.26835233,,87.20031532,,,9.333179875,-52.40811688,27.91067681,1.470703125,
1119.872892,1584,,,,0.12890625,0.015625,-1.052734375,0.062593485,,11.4668085,5.841465497,9115,0,66.86051827,59.74901419,89.36367192,0.003432035,0.003066993,9.372107005,-52.84516237,28.19804647,1.46875,
1119.928847,1584,,,,0.056640625,-0.068359375,-1.115234375,,0.205969056,11.46806981,5.839100891,9100,0,66.79923762,,89.29059158,,,9.406090222,-53.22932398,28.45172614,1.50390625,
1120.037227,1584,,,,-0.078125,-0.017578125,-0.826171875,0.060132045,,11.46755477,5.849880303,9083,0,66.93906306,57.19653664,85.44567853,0.003601076,0.003076964,9.400741232,-53.16918895,28.37614892,1.4765625,
1119.985022,1584,,,,0.009765625,0.013671875,-1.01953125,,,11.46772618,5.854071172,9094,0,66.97979547,,88.99420499,,,9.403378813,-53.19883729,28.36684923,1.490234375,
1120.094527,1584,,,,-0.056640625,0.12109375,-0.814453125,,0.206522518,11.46819959,5.834144429,9081,0,66.76423901,,85.6516093,,,9.387603468,-53.01975618,28.48703518,1.48046875,
1120.147837,1584,,,,0,-0.01953125,-1.173828125,0.061624991,,11.46669488,5.838702657,9060,0,66.89062723,58.46678739,87.40654679,0.003532305,0.003087466,9.379421678,-52.92633013,28.40842858,1.46484375,
1120.198582,1584,,,,0.09375,-0.16015625,-1.169921875,,,11.46626976,5.844176311,9060,0,66.93520962,,87.34838418,,,9.396483778,-53.11935176,28.4411504,1.474609375,
1120.255377,1584,,,,-0.03125,0.05859375,-1.05078125,,0.206737125,11.46823357,5.834858301,9064,0,66.82642334,,87.53423254,,,9.356604291,-52.66966677,28.39602343,1.466796875,
1120.304212,1584,,,,0.220703125,-0.123046875,-0.958984375,0.058578112,,11.46883655,5.835492493,9067,0,66.84817045,55.6211709,83.20522541,0.003716878,0.003092637,9.311075997,-52.15861833,28.24865837,1.486328125,
1120.356702,1584,,,,-0.0546875,0.048828125,-0.791015625,,,11.46693822,5.856307186,9062,0,67.06232115,,82.89456784,,,9.281342409,-51.82520857,28.06853169,1.501953125,
1120.409907,1584,,,,-0.146484375,0.109375,-1.158203125,,0.212126372,11.46428498,5.872171044,9053,0,67.22058891,,82.61781569,,,9.243539369,-51.40418703,28.61538904,1.5078125,
1120.460277,1584,,,,0.15625,-0.083984375,-1.205078125,0.06264608,,11.46441978,5.884023985,9051,0,67.39489534,59.37909847,88.10622551,0.003572408,0.003147514,9.194796885,-50.86376434,28.39087707,1.533203125,
1120.519817,1584,,,,-0.162109375,0.04296875,-1.025390625,,,11.46481414,5.871987358,9051,0,67.26601244,,88.26782368,,,9.188547773,-50.79389379,28.42594208,1.517578125,
1120.614247,1584,,,,0.13671875,-0.076171875,-1.091796875,0.058686995,,11.46373411,5.878399458,9059,0,67.2436995,55.67316659,82.79313452,0.003724656,0.003083759,9.212610503,-51.05864097,27.86969141,1.51953125,
1120.568907,1584,,,,0.072265625,-0.072265625,-0.8671875,,0.207363369,11.46399112,5.87436914,9055,0,67.25769986,,88.31799074,,,9.208802931,-51.01713998,27.85237391,1.54296875,
1120.667972,1584,,,,-0.0546875,0.00390625,-0.8984375,,,11.46423709,5.855389478,9070,0,66.97918051,,83.2194833,,,9.216102153,-51.09671273,27.99036094,1.525390625,
1120.717077,1584,,,,-0.078125,0.08984375,-1.10546875,,0.205573782,11.46635188,5.834175128,9083,0,66.75926215,,83.62012078,,,9.219924761,-51.13840865,27.85175606,1.546875,
1120.768227,1584,,,,0.13671875,-0.1484375,-1.064453125,0.058964292,,11.46825629,5.833741978,9087,0,66.74019581,56.1070438,84.06784415,0.003663957,0.003080209,9.212143994,-51.05157224,27.83620172,1.509765625,
1120.825152,1584,,,,0.015625,0.017578125,-0.828125,,0.202314902,11.46627246,5.827629057,9083,0,66.66559853,,84.12774992,,,9.203564614,-50.95591034,27.40003787,1.509765625,
1120.879942,1584,,,,-0.099609375,-0.044921875,-1.14453125,,,11.46676537,5.82492164,9085,0,66.65351465,,84.16356002,,,9.220605568,-51.14421407,27.45574735,1.537109375,
1120.932847,1584,,,,0.125,0.00390625,-1.12109375,0.059710772,,11.46588156,5.830515971,9080,0,66.71307891,56.7773199,85.10672994,0.003563305,0.003032612,9.250145622,-51.47188406,27.51911514,1.501953125,
1120.986217,1584,,,,-0.009765625,-0.033203125,-0.943359375,,0.199999425,11.46550168,5.848862096,9079,0,66.91519812,,84.84006958,,,9.263474707,-51.6198517,27.16107191,1.509765625,
1121.089212,1584,,,,0.15234375,0.087890625,-0.919921875,0.059941887,,11.46522044,5.860283975,9069,0,67.04755307,56.9292127,84.90871045,0.003513125,0.002982949,9.22275991,-51.16619825,26.9883121,1.498046875,
1121.039652,1584,,,,-0.10546875,-0.001953125,-0.97265625,,,11.46615696,5.84866082,9076,0,66.92695446,,84.79459426,,,9.245348302,-51.41756415,27.10316242,1.515625,
1121.205867,1584,,,,-0.107421875,-0.09375,-1.162109375,0.06199409,,11.46358888,5.853884095,9062,0,66.92893622,58.82767016,87.89571966,0.003550496,0.003120734,9.21708564,-51.10246529,28.21755215,1.494140625,
1121.147182,1584,,,,-0.13671875,0.06640625,-0.916015625,,0.208867385,11.46319639,5.86049626,9068,0,66.99435929,,84.96327503,,,9.220205092,-51.13749763,28.19953711,1.515625,
1121.262742,1584,,,,0.09765625,-0.021484375,-1.0390625,,,11.46215137,5.862622351,9059,0,66.99745664,,87.78376379,,,9.227457909,-51.21717585,28.22041477,1.498046875,
1121.328957,1584,,,,0.12890625,-0.052734375,-1.01953125,,0.214235327,11.45967712,5.849403595,9053,0,66.85068524,,87.91735081,,,9.271128116,-51.70268212,29.14652696,1.486328125,
1121.375387,1584,,,,0.06640625,0.005859375,-0.912109375,0.059213103,,11.45832984,5.842853065,9055,0,66.75263012,56.14830613,84.11399825,0.003815526,0.003209392,9.282487317,-51.8291782,29.2251047,1.48828125,
1121.472187,1584,,,,0.224609375,0.056640625,-0.9296875,,,11.45609022,5.815746492,9068,0,66.49146771,,84.56708658,,,9.282102115,-51.82438091,29.51077771,1.462890625,
1121.425242,1584,,,,-0.0859375,0,-0.998046875,,0.215492036,11.45647044,5.84724824,9062,0,66.85070947,,84.05324454,,,9.270919613,-51.69982637,29.31683125,1.482421875,
1121.526272,1584,,,,0.0625,-0.1015625,-0.97265625,0.060070994,,11.45396445,5.819113661,9071,0,66.45994759,57.06480879,85.86345739,0.003776268,0.003242435,9.304015721,-52.06913693,29.59447728,1.48828125,
1121.580832,1584,,,,-0.236328125,-0.076171875,-1.0859375,,0.208806524,11.45424578,5.815631232,9076,0,66.44363392,,85.93043265,,,9.328371981,-52.34184994,28.75845504,1.494140625,
1121.681272,1584,,,,-0.0625,0.1015625,-0.9296875,0.058363632,,11.44751989,5.828004153,9074,0,66.57909944,55.45994981,83.2993391,0.003764997,0.003136217,9.321795842,-52.26766915,28.67970915,1.4921875,
1121.629212,1584,,,,0.119140625,0.013671875,-1.130859375,,,11.45045719,5.822922941,9074,0,66.47549133,,85.87188123,,,9.324929008,-52.30300552,28.73406371,1.478515625,
1121.732287,1584,,,,0.09375,-0.0390625,-1.0859375,,0.202802261,11.44633363,5.810603489,9070,0,66.39087423,,83.50044538,,,9.330650126,-52.3668179,27.9605247,1.48046875,
1121.788807,1584,,,,-0.05078125,-0.048828125,-0.814453125,,,11.44433517,5.806221008,9070,0,66.32354899,,83.58072896,,,9.344700127,-52.5244664,28.03105294,1.482421875,
1121.844722,1584,,,,-0.0390625,0.05078125,-0.958984375,0.058148279,,11.44333165,5.814852423,9062,0,66.37711462,55.18107571,83.13268214,0.003675214,0.003055304,9.339931144,-52.4706919,27.99413832,1.478515625,
1121.898652,1584,,,,0.1875,-0.08984375,-1.2578125,,0.200278349,11.44220234,5.802422509,9061,0,66.23004079,,83.31250838,,,9.328843413,-52.34601612,27.67424566,1.466796875,
1121.954047,1584,,,,-0.05078125,0.07421875,-0.97265625,0.059199433,,11.44004935,5.796404073,9059,0,66.14390841,56.15881629,84.90398835,0.003566285,0.003027918,9.337119498,-52.43879128,27.73486616,1.48828125,
1122.007412,1584,,,,-0.083984375,-0.025390625,-0.826171875,,,11.43694227,5.810991277,9055,0,66.37938737,,84.56841003,,,9.320348087,-52.25043538,27.58683665,1.474609375,
1122.057552,1584,,,,-0.05078125,0.087890625,-0.787109375,,0.198091385,11.4353302,5.80927907,9052,0,66.29084564,,84.65251231,,,9.298785756,-52.00882505,27.2588342,1.486328125,
1122.164762,1584,,,,-0.205078125,0.068359375,-0.9921875,,,11.4326085,5.822563848,9051,0,66.44006983,,84.40211502,,,9.301817091,-52.04251809,27.20647717,1.470703125,
1122.108507,1584,,,,0.142578125,-0.162109375,-1.087890625,0.05916186,,11.43401675,5.823283521,9051,0,66.44691506,56.07416306,84.38941522,0.003532668,0.002981198,9.297303183,-51.99213339,27.19047324,1.46484375,
1122.226637,1584,,,,0.107421875,-0.052734375,-1.1953125,,0.19724087,11.42939919,5.816164873,9044,0,66.35363027,,84.44700793,,,9.312643145,-52.16361802,27.15652466,1.46875,
1122.281322,1584,,,,0.06640625,-0.048828125,-0.984375,0.059716357,,11.42639122,5.839371461,9036,0,66.59966634,56.50483959,84.84252654,0.00349069,0.002961589,9.281429114,-51.81440673,26.96551483,1.462890625,
1122.340107,1584,,,,-0.12890625,0.091796875,-0.91015625,,0.20379432,11.42389398,5.843674763,9035,0,66.62913709,,84.7974879,,,9.247814166,-51.43967167,27.74827483,1.455078125,
1122.392317,1584,,,,0.072265625,-0.1015625,-1.00390625,0.06006099,,11.42190276,5.842759145,9027,0,66.54830381,56.77412226,85.31265112,0.003589564,0.003062352,9.192247255,-50.8232764,27.61504714,1.45703125,
1122.444552,1584,,,,0.08984375,-0.00390625,-1.125,,,11.41933393,5.84178812,9018,0,66.49295635,,85.30128779,,,9.165400132,-50.52675736,27.55731299,1.462890625,
1122.503372,1584,,,,-0.15625,-0.02734375,-1.048828125,,0.207592382,11.41438568,5.870119048,9014,0,66.76509676,,84.91238237,,,9.093704673,-49.73929882,27.73778528,1.4609375,
1122.557857,1584,,,,-0.11328125,-0.08203125,-0.90625,0.057090953,,11.41207426,5.871558759,8999,0,66.78760865,53.79845145,80.55154622,0.003858706,0.003108247,9.072908414,-49.51199216,27.66502404,1.455078125,
1122.607337,1584,,,,0.072265625,0.01953125,-0.828125,,,11.41000362,5.861782274,9001,0,66.69313707,,80.69166287,,,9.085874268,-49.653545,27.74380321,1.462890625,
1122.666132,1584,,,,0.1484375,-0.04296875,-1.095703125,,0.207530471,11.40887756,5.856619583,9005,0,66.64302345,,80.78060577,,,9.103031806,-49.84119742,27.80879987,1.455078125,
1122.722202,1584,,,,-0.09375,0.044921875,-1.00390625,0.059892828,,11.40806302,5.827196129,9037,0,66.29743399,56.68091482,85.49488482,0.003661382,0.003130294,9.122994403,-50.0599739,28.01506067,1.4765625,
1122.774427,1584,,,,0.01171875,0.001953125,-0.923828125,,0.200542229,11.40677676,5.806748298,9046,0,66.06001566,,85.8877471,,,9.145492892,-50.30713572,27.23599776,1.458984375,
1122.835657,1584,,,,0.00390625,0.078125,-0.89453125,,,11.40528201,5.778077245,9049,0,65.73809189,,86.33234886,,,9.147608272,-50.33036404,27.37570485,1.47265625,
1122.895437,1584,,,,0.19140625,-0.052734375,-1.021484375,0.059032147,,11.4047457,5.766946792,9052,0,65.59410092,55.9601289,85.31274629,0.003583663,0.003057321,9.171344308,-50.59184384,27.50698937,1.46484375,
1122.949487,1584,,,,-0.12890625,-0.1015625,-1.208984375,,0.196167142,11.4041733,5.766338439,9045,0,65.55900709,,85.29151656,,,9.151282179,-50.37070301,26.86240242,1.47265625,
1123.011987,1584,,,,0.12890625,-0.033203125,-1.009765625,0.058448246,,11.40145902,5.785187544,9026,0,65.77289882,55.24583998,83.99483827,0.003550804,0.002982492,9.114366939,-49.96510372,26.66703908,1.46875,
1123.065607,1584,,,,0.119140625,0.048828125,-0.984375,,0.199625045,11.39838765,5.785798421,9008,0,65.76727091,,83.83224748,,,9.054599259,-49.31191741,26.96146263,1.478515625,
1123.115027,1584,,,,-0.033203125,-0.029296875,-0.927734375,,,11.39430295,5.811060229,9002,0,66.04848417,,83.42300415,,,9.02546993,-48.9951158,26.76030161,1.4765625,
1123.275112,1584,,,,0.021484375,0.00390625,-1.02734375,,,11.38896005,5.813590253,8997,0,66.1193514,,82.00767887,,,8.981170903,-48.51525587,27.06217655,1.482421875,
1123.169462,1584,,,,-0.1171875,-0.029296875,-1.00390625,0.057552493,,11.3909291,5.825653592,8997,0,66.25877594,54.22408403,81.83683333,0.003681483,0.003012809,8.994783821,-48.66249377,26.58467508,1.484375,
1123.223322,1584,,,,0.1015625,-0.046875,-0.935546875,,0.203090374,11.38898848,5.822661667,8996,0,66.2482394,,81.84439354,,,8.987699448,-48.58584102,27.02915987,1.484375,
1123.326167,1584,,,,-0.099609375,-0.03515625,-1.037109375,0.058293479,,11.38740263,5.806200882,8998,0,65.97738153,54.92544406,83.24889952,0.003697565,0.003078182,8.992982421,-48.64292635,27.15607603,1.486328125,
1123.379127,1584,,,,0.142578125,0.111328125,-0.90234375,,0.208155733,11.3840254,5.829189043,8996,0,66.16850695,,82.99017568,,,8.99251561,-48.63785279,27.75155024,1.4765625,
1123.424312,1584,,,,0.00390625,0.064453125,-0.912109375,,,11.38273578,5.827778946,8996,0,66.15466037,,83.01303333,,,8.946269439,-48.1388562,27.61460993,1.482421875,
1123.480972,1584,,,,0.14453125,0.06640625,-0.908203125,0.059096625,,11.38063248,5.820822183,8992,0,66.09966382,55.65007201,84.19115741,0.00374044,0.003149119,8.891476494,-47.55097501,27.46831488,1.478515625,
1123.541242,1584,,,,-0.06640625,-0.02734375,-1.09765625,,0.213969535,11.37520958,5.836282028,8962,0,66.2266122,,83.74540606,,,8.836381221,-46.96348715,28.00675909,1.494140625,
1123.593197,1584,,,,-0.015625,-0.078125,-1.1171875,0.058620023,,11.37203748,5.835932492,8963,0,66.21539238,55.01905825,83.09104013,0.003889008,0.003231417,8.781749491,-46.3845535,27.838321,1.4921875,
1123.645087,1584,,,,-0.01171875,0.0078125,-1.02734375,,,11.36988973,5.843592548,8959,0,66.28293208,,82.97626954,,,8.753785149,-46.08959903,27.72139765,1.4921875,
1123.697132,1584,,,,-0.015625,-0.037109375,-0.962890625,,0.212493296,11.36796814,5.851484667,8958,0,66.30630301,,82.93299451,,,8.693004823,-45.45177576,27.32935282,1.484375,
1123.744947,1584,,,,0.130859375,0.044921875,-1.029296875,0.057783957,,11.36639722,5.867856157,8960,0,66.47049032,54.21741638,81.56614478,0.003919281,0.003196807,8.663358882,-45.14228203,27.16887551,1.48828125,
1123.793067,1584,,,,-0.046875,-0.146484375,-1.109375,,,11.36550222,5.852656746,8963,0,66.28792807,,81.81491047,,,8.623476669,-44.72759791,27.11828301,1.4765625,
1123.847182,1584,,,,-0.10546875,0.15234375,-0.8515625,,0.224610751,11.36324564,5.857956145,8963,0,66.39817492,,81.68344981,,,8.585843593,-44.33805449,28.49222589,1.482421875,
1123.901107,1584,,,,-0.083984375,-0.068359375,-1.09765625,0.05946598,,11.36368318,5.856202308,8966,0,66.35930987,55.83256363,84.13674545,0.004022935,0.003384766,8.571836742,-44.19349558,28.46240397,1.4765625,
1123.961827,1584,,,,0.0625,-0.08984375,-1.04296875,,,11.36295105,5.879977081,8967,0,66.60582566,,83.84036242,,,8.57296263,-44.20509475,28.36078598,1.478515625,
1124.009332,1584,,,,0.05078125,0.046875,-0.953125,,0.230679496,11.35996446,5.860547965,8970,0,66.3876792,,84.13578729,,,8.57398553,-44.21563421,29.22626114,1.486328125,
1124.060457,1584,,,,-0.16796875,0.025390625,-0.697265625,0.05868596,,11.35810061,5.851321215,8971,0,66.26152487,55.1324587,83.20433133,0.004184096,0.003481349,8.598801167,-44.47194267,29.36665503,1.48046875,
1124.115317,1584,,,,-0.0859375,0.1328125,-0.873046875,,0.232286468,11.35755191,5.834181066,8974,0,66.07817381,,83.46588356,,,8.640206766,-44.90125551,29.7960724,1.48828125,
1124.170862,1584,,,,0.203125,-0.099609375,-1.11328125,,,11.35869672,5.820348319,8990,0,65.90157977,,83.83906555,,,8.700362217,-45.52865264,30.08392002,1.48046875,
1124.230887,1584,,,,0.00390625,-0.02734375,-1.1640625,0.063549039,,11.3596347,5.772060956,9001,0,65.37518749,59.90196173,91.62797696,0.003877777,0.003553129,8.745385672,-46.00107623,30.48308636,1.486328125,
1124.290337,1584,,,,0.03125,-0.08203125,-1.146484375,,0.210301592,11.36136185,5.750604831,9023,0,65.21251873,,92.08063958,,,8.801473366,-46.59300702,27.84427877,1.486328125,
1124.342152,1584,,,,-0.06640625,0.130859375,-0.845703125,0.058218204,,11.36176019,5.734888713,9035,0,65.04687245,55.07972143,84.67697116,0.003818131,0.003233078,8.863902249,-47.25631257,28.11318864,1.494140625,
1124.393012,1584,,,,0.224609375,-0.046875,-0.982421875,,,11.36214591,5.729122311,9035,0,65.05356993,,84.67618384,,,8.898706659,-47.62814268,28.22067031,1.494140625,
1124.447087,1584,,,,-0.15625,-0.12109375,-1.0859375,,0.191137321,11.36180698,5.71783153,9036,0,64.96269833,,84.80174782,,,8.931500881,-47.97982931,25.77952388,1.509765625,
1124.502947,1584,,,,0.037109375,0.013671875,-1.15625,0.061153458,,11.36123528,5.712772041,9037,0,64.86398383,57.87484717,89.22493462,0.003302597,0.00294674,8.96027834,-48.28950562,25.90194545,1.5,
1124.557832,1584,,,,-0.0625,-0.037109375,-1.103515625,,,11.35991354,5.715944744,9031,0,64.82883903,,89.21561649,,,8.981474368,-48.51823339,25.97729301,1.5,
1124.616387,1584,,,,-0.083984375,0.060546875,-0.87109375,,0.172624875,11.35862838,5.702454198,8746,0,64.57717609,,86.73217065,,,8.955192071,-48.23468799,23.48379276,1.490234375,
1124.672747,1584,,,,0.15625,-0.09765625,-0.80078125,0.058383294,,11.35156207,5.736901156,8938,0,64.89879387,54.64408182,84.19891736,0.003159077,0.002659909,8.928618641,-47.94884659,23.29807462,1.505859375,
1124.727052,1584,,,,-0.146484375,0.017578125,-1.142578125,,0.166826888,11.34831429,5.73870878,8964,0,64.91345443,,84.42324142,,,8.91339475,-47.78546989,22.47209047,1.5,
1124.778662,1584,,,,0.158203125,-0.11328125,-1.208984375,,,11.34663052,5.718019333,8983,0,64.66930032,,84.92864268,,,8.937593256,-48.04527862,22.61817079,1.505859375,
1125.236357,1584,,,,0.1796875,-0.013671875,-1.23046875,0.062883288,,11.3319585,5.712888076,8996,0,64.59173098,59.23980679,91.71422703,0.003215119,0.002948722,9.089711319,-49.69463477,26.29377355,1.509765625,
1124.832762,1584,,,,0.0859375,0.0078125,-0.892578125,0.060941652,,11.34535831,5.725383099,8996,0,64.87842524,57.41191085,88.49152957,0.002905789,0.002571377,8.941164764,-48.08368041,22.55427405,1.505859375,
1124.891262,1584,,,,-0.02734375,0.052734375,-0.67578125,,0.163272652,11.34525659,5.727060332,9000,0,64.88118983,,88.52232466,,,8.949011947,-48.16811553,22.09218825,1.50390625,
1124.943827,1584,,,,0.12890625,-0.05859375,-1.05078125,0.060239747,,11.34424661,5.713126946,9011,0,64.68555873,56.84483563,87.87871163,0.002872251,0.002524097,8.994013416,-48.65377137,22.27043245,1.513671875,
1124.986707,1584,,,,-0.037109375,0.072265625,-1.30078125,,,11.34271026,5.7239634,9004,0,64.73673286,,87.74229104,,,9.031906422,-49.06460231,22.34658197,1.51171875,
1125.038227,1584,,,,0.1953125,-0.158203125,-1.447265625,,0.182865038,11.34042408,5.727413092,9003,0,64.82065002,,87.61975147,,,9.051468837,-49.27737026,25.04986372,1.517578125,
1125.085802,1584,,,,-0.05078125,-0.115234375,-1.046875,0.057822688,,11.33592204,5.733526116,9004,0,64.89071018,54.5211114,84.01990247,0.003354023,0.002818046,9.064808374,-49.42271913,25.05969548,1.505859375,
1125.128767,1584,,,,0.0546875,0.15625,-0.673828125,,,11.33511348,5.710951423,9002,0,64.62988939,,84.33681922,,,9.082477054,-49.61556931,25.2098688,1.51171875,
1125.180822,1584,,,,0.013671875,0.09375,-0.7578125,,0.190463054,11.33306799,5.707811901,8999,0,64.51605451,,84.45772256,,,9.076962339,-49.55533411,26.28769361,1.498046875,
1125.288462,1584,,,,0.169921875,0.052734375,-1.216796875,,,11.33022537,5.724086515,8996,0,64.65488419,,91.62353455,,,9.101863158,-49.82759279,26.30320772,1.501953125,
1125.340717,1584,,,,-0.099609375,0.064453125,-1.06640625,,0.193934118,11.32959969,5.725192132,8995,0,64.6778393,,91.57750704,,,9.113014192,-49.94975689,26.80586161,1.51171875,
1125.387997,1584,,,,0.140625,0.01171875,-0.732421875,0.059995375,,11.32957394,5.710530263,8994,0,64.51437734,56.50790639,87.58963307,0.003431982,0.00300606,9.111248572,-49.93040183,26.86857369,1.505859375,
1125.442902,1584,,,,0.033203125,0.21875,-0.607421875,,,11.32726906,5.69520385,8994,0,64.36659799,,87.78789035,,,9.137931362,-50.22327626,27.00912802,1.51171875,
1125.497027,1584,,,,0.12890625,0.0234375,-1.01171875,,0.179505405,11.32450871,5.689969445,8994,0,64.34880336,,87.81437541,,,9.160850039,-50.47551852,25.06927859,1.501953125,
1125.551102,1584,,,,0.162109375,-0.015625,-1.17578125,0.066312111,,11.3236561,5.680817506,8997,0,64.24941093,62.47801348,97.24293589,0.002873097,0.002793884,9.174715075,-50.62842293,25.14606152,1.5078125,
1125.600187,1584,,,,0.041015625,-0.021484375,-1.1875,,,11.3233567,5.687935424,8996,0,64.30441202,,97.1441768,,,9.181089976,-50.69880258,25.14201088,1.501953125,
1125.652452,1584,,,,-0.076171875,-0.109375,-0.87890625,,0.172400918,11.32236277,5.691641353,8997,0,64.33016415,,97.11686314,,,9.186495522,-50.75851874,24.15148224,1.49609375,
1125.709212,1584,,,,-0.318359375,0.078125,-0.611328125,0.055876717,,11.32047735,5.689451198,9000,0,64.31496216,52.66223523,81.88177907,0.003273711,0.002680572,9.173464323,-50.61461594,24.12292349,1.5078125,
1125.808202,1584,,,,0.162109375,-0.015625,-1.416015625,,,11.31491817,5.685123578,8996,0,64.24226326,,81.94007798,,,9.175570212,-50.63785477,23.82322985,1.525390625,
1125.759937,1584,,,,0.015625,0.111328125,-1.099609375,,0.170027592,11.3187727,5.671441113,8999,0,64.12757453,,82.11151609,,,9.187347722,-50.76793394,23.89646996,1.501953125,
1125.910212,1584,,,,-0.158203125,0.05078125,-1.177734375,0.060784913,,11.31234022,5.677204661,8989,0,64.09353436,57.21561659,89.26893666,0.002971699,0.002652804,9.142971518,-50.27868367,23.79367674,1.521484375,
1126.037352,1584,,,,0.09375,-0.00390625,-0.8515625,,0.168354248,11.30799922,5.719976015,8969,0,64.56755445,,88.42396477,,,9.070504094,-49.48482002,23.20118537,1.525390625,
1126.179862,1584,,,,0.037109375,0,-1,0.05528993,0.166229304,11.30343265,5.717866957,8968,0,64.54126195,51.92352101,80.45011739,0.003201426,0.002575551,9.027349719,-49.01507423,22.808641,1.51953125,
1126.317247,1584,,,,0.03125,-0.00390625,-0.912109375,0.059132474,0.184259518,11.30237762,5.708117076,8958,0,64.4252004,55.47114259,86.10162211,0.003321718,0.002860053,8.978370881,-48.48464261,25.19072701,1.5234375,
1126.445942,1584,,,,-0.009765625,-0.06640625,-1.125,0.058640388,0.183386365,11.29810164,5.705940819,8949,0,64.33430481,54.95286747,85.41767512,0.003337157,0.002850522,8.931839505,-47.98338962,24.97665922,1.513671875,
1126.855852,1584,,,,0.05078125,-0.1171875,-1.134765625,0.056849627,0.182806315,11.28785704,5.749476373,8947,0,64.76637097,53.2613144,82.23606419,0.003432253,0.00282255,8.771539678,-46.27427572,24.28770452,1.5390625,
1126.573342,1584,,,,-0.076171875,0.025390625,-0.9765625,0.057842094,,11.29469212,5.716497155,8940,0,64.40165114,54.15304296,84.08642014,0.003386446,0.002847541,8.868460859,-47.30484239,24.77349621,1.515625,
1126.682542,1584,,,,0.130859375,-0.041015625,-1.01953125,0.059458707,0.182899287,11.28879366,5.7558517,8932,0,64.79243682,55.615741,85.83677931,0.003288624,0.002822849,8.784985233,-46.41850571,24.32751456,1.525390625,
1127.033877,1584,,,,-0.001953125,0.025390625,-0.896484375,0.061116381,0.167017103,11.28919163,5.738724983,8950,0,64.59079349,57.28055585,88.6822297,0.002915773,0.002585773,8.710714742,-45.63186082,22.09597271,1.537109375,
1127.206432,1584,,,,0.04296875,-0.060546875,-1.048828125,0.057920636,0.20369191,11.28938643,5.727438151,8941,0,64.51384798,54.23338238,84.06471491,0.00375584,0.003157336,8.706874126,-45.59253498,26.96820912,1.544921875,
1127.385152,1584,,,,0.1171875,-0.021484375,-1.126953125,0.058364704,0.199942852,11.29199357,5.73640314,8936,0,64.67607412,54.61358706,84.44171635,0.003661046,0.00309145,8.740773242,-45.94902499,26.50825214,1.537109375,
1127.589712,1584,,,,-0.009765625,-0.0078125,-0.8828125,0.06128174,0.198382167,11.28936436,5.742576969,8930,0,64.69778672,57.30590938,88.5747601,0.00346181,0.00306629,8.730159609,-45.83493009,26.26058499,1.533203125,
1127.744532,1584,,,,0.0625,-0.021484375,-0.998046875,0.058528341,0.2074963,11.29000125,5.723873731,8934,0,64.41725573,54.75555365,85.00137584,0.003789502,0.003221129,8.697972276,-45.49538976,27.48496345,1.509765625,
1127.874087,1584,,,,0.009765625,-0.0390625,-1.11328125,0.058456094,0.209833249,11.28767803,5.731628672,8946,0,64.53616989,54.76318418,84.8565762,0.003831648,0.003251405,8.664774385,-45.14761123,27.63741268,1.5,
1128.134512,1584,,,,0.037109375,-0.013671875,-1.01171875,0.059590242,0.190770376,11.28900523,5.738731065,8793,0,64.60416091,54.87055139,84.93346344,0.003476735,0.002952912,8.686998343,-45.38222267,25.16455127,1.501953125,
1128.025822,1584,,,,0.0546875,0.0234375,-0.888671875,,0.196116214,11.28924456,5.715195489,8945,0,64.38020276,,85.04763265,,,8.668884685,-45.1920136,25.90558437,1.51171875,
1128.286272,1584,,,,-0.103515625,-0.07421875,-0.904296875,0.06238412,0.185086227,11.28615122,5.78059488,8936,0,65.22822466,58.37474042,89.49306949,0.003170656,0.002837517,8.659341025,-45.09248213,24.10418182,1.49609375,
