Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
364.4687031,1442,,,,-0.044921875,0.052734375,-1.025390625,-0.045348915,,11.49886312,3.904574307,7026,0,44.77778777,33.36409237,74.51036337,0.00839665,0.006256374,1.340949729,-1.064167747,8.230083291,1.640625,
364.5608781,1442,,,,0.05078125,0,-0.869140625,-0.046069428,0.282781177,11.50151625,3.898927277,7026,0,44.69516166,33.89601142,75.83821194,0.008342609,0.006326886,1.175416504,-0.81765231,7.29542801,1.6328125,
364.6608431,1442,,,,-0.05078125,-0.033203125,-1.064453125,,0.280566544,11.50155242,3.886102466,7029,0,44.56853571,,76.08998135,,,1.172692878,-0.813867443,7.242038205,1.650390625,
364.7527131,1442,,,,0.0546875,0.009765625,-1.05859375,-0.045113889,,11.50167107,3.903406606,7033,0,44.74244456,33.22735966,74.26362148,0.008443841,0.006270702,0.980158429,-0.568561777,6.02950223,1.669921875,
364.8464881,1442,,,,0.033203125,-0.05859375,-0.927734375,,0.278628741,11.50058187,3.904851926,7029,0,44.7756332,,74.16531386,,,0.89508611,-0.47414889,5.464091972,1.705078125,
364.9543831,1442,,,,-0.009765625,-0.05078125,-1.033203125,-0.046302076,0.285478634,11.5017807,3.906595915,7019,0,44.75614346,34.03183831,76.03836184,0.008388575,0.006378535,0.81354511,-0.391695318,5.090630781,1.6640625,
365.0408731,1442,,,,0.01953125,-0.046875,-1.0234375,-0.045673465,,11.49986059,3.9062563,7007,0,44.75930348,33.51506188,74.87842589,0.008517921,0.006378085,1.093579098,-0.707759171,6.842416386,1.7109375,
365.1343381,1442,,,,-0.025390625,0.095703125,-0.904296875,,0.291361091,11.49991797,3.911101549,6997,0,44.80675342,,74.68916594,,,1.323846036,-1.037194161,8.444901037,1.712890625,
365.2381231,1442,,,,0,0.03125,-1.041015625,-0.045711446,,11.49896311,3.907935468,7000,0,44.82293811,33.50995825,74.7607356,0.008694761,0.006500268,1.305631674,-1.008849677,8.325703083,1.703125,
365.3188181,1442,,,,0.046875,-0.078125,-0.994140625,-0.046023694,0.287803355,11.49845742,3.905803591,7003,0,44.81189585,33.7500509,75.31493648,0.008527494,0.006422477,1.446550325,-1.238375069,9.113917426,1.6953125,
365.4091631,1442,,,,0.05078125,0.025390625,-0.91796875,,0.287016302,11.49905729,3.907047716,7012,0,44.81182228,,75.41607576,,,1.420920081,-1.194880324,8.927967889,1.64453125,
365.4960181,1442,,,,-0.029296875,-0.03125,-1.015625,-0.045788629,,11.49924103,3.915061491,7013,0,44.88844886,33.62729635,74.91302819,0.008535218,0.00639399,1.464173705,-1.268733223,9.184035998,1.6796875,
365.5833381,1442,,,,0.083984375,-0.083984375,-1.060546875,,0.286399447,11.5015955,3.90981766,7028,0,44.85437166,,75.13237755,,,1.376551246,-1.121424072,8.622412364,1.654296875,
365.6853731,1442,,,,-0.009765625,-0.0234375,-0.953125,-0.045539356,,11.50146686,3.906968469,7040,0,44.78546237,33.57133935,74.96035002,0.00853107,0.00639492,1.354599791,-1.085943213,8.497968649,1.62109375,
365.7792431,1442,,,,-0.033203125,0.00390625,-1.060546875,-0.045036383,0.287149045,11.50060346,3.898062323,7044,0,44.69527114,33.22261779,74.33139333,0.008643179,0.006424596,1.411243425,-1.178661154,8.8944017,1.58203125,
365.8676331,1442,,,,0.07421875,-0.037109375,-1.0078125,,0.28821114,11.49984752,3.909579948,7051,0,44.82656812,,74.1824067,,,1.518145254,-1.363991801,9.575415021,1.57421875,
365.9520681,1442,,,,-0.017578125,0.044921875,-0.90625,-0.046408591,,11.50158211,3.897872703,7051,0,44.67318936,34.26585965,76.70341013,0.008411029,0.006451546,1.419628484,-1.192709056,8.984781431,1.546875,
366.0552331,1442,,,,0.0390625,-0.041015625,-1.080078125,,0.28778882,11.50131432,3.891972922,7052,0,44.61828715,,76.81047035,,,1.512335064,-1.353571341,9.569253371,1.517578125,
366.1817381,1442,,,,0.033203125,-0.021484375,-0.9921875,-0.046359174,0.290963616,11.50071209,3.892219779,7044,0,44.64387981,34.19606864,76.59743908,0.008508686,0.006517436,1.624474821,-1.561748423,10.38624941,1.541015625,
390.2006981,1621,,,,-0.00390625,-0.072265625,-1.0546875,-0.070856821,,10.8854004,7.630231661,8944,0,82.96252385,66.36839011,79.9980365,0.007011231,0.005608848,1.390895659,-1.145406528,7.653096541,1.322265625,
390.3335531,1621,,,,0.095703125,-0.064453125,-0.982421875,,0.46359747,10.88328719,7.620222543,8945,0,82.76669721,,80.19113699,,,1.436198371,-1.221223025,7.891669148,1.3359375,
390.4519181,1621,,,,0.013671875,0.025390625,-0.96484375,-0.071620554,0.466808236,10.87984739,7.655973096,8941,0,83.05793249,67.05596328,80.73396637,0.006961472,0.005620273,1.665286384,-1.641868764,9.181535812,1.326171875,
390.5683281,1621,,,,-0.025390625,0.05859375,-1.048828125,-0.071607676,0.469413284,10.87685869,7.673712169,8921,0,83.37707862,66.893093,80.22959559,0.007017366,0.005630004,1.598215224,-1.512260239,8.826996861,1.318359375,
390.6533081,1621,,,,0.0078125,0.01953125,-0.970703125,-0.073051775,,10.873079,7.675272806,8921,0,83.34790205,68.24770665,81.88293283,0.006878081,0.005631975,1.552415157,-1.426818535,8.577042948,1.28125,
390.7622381,1621,,,,0.041015625,-0.095703125,-1.017578125,,0.470858826,10.87269338,7.665191083,8924,0,83.22994512,,82.02029602,,,1.388618559,-1.141606855,7.70660465,1.26953125,
390.8515431,1621,,,,0.05859375,0,-0.994140625,-0.07383436,0.474206821,10.87359022,7.686741797,8925,0,83.51997245,69.01102997,82.62817617,0.006871464,0.005677766,1.517705157,-1.363712645,8.453447727,1.28515625,
390.9421881,1621,,,,-0.013671875,-0.0390625,-0.9921875,-0.073741045,,10.87233379,7.726679175,8908,0,83.90858778,68.78775877,81.97940233,0.006893768,0.005651469,1.545456446,-1.414033481,8.568152009,1.306640625,
391.0393231,1621,,,,-0.01953125,0.056640625,-0.990234375,,0.484228808,10.86996845,7.728039329,8885,0,83.85881453,,81.82074485,,,1.443604387,-1.233788846,8.177472744,1.3046875,
391.1389681,1621,,,,0.09375,-0.0390625,-0.958984375,-0.073815218,,10.86696872,7.808830907,8882,0,84.72901387,68.65396017,81.02768702,0.007053181,0.005715029,1.550569615,-1.423394776,8.693181523,1.302734375,
391.2324331,1621,,,,-0.03125,0.03515625,-0.984375,-0.073196112,0.489391222,10.85903771,7.829825976,8881,0,84.86958988,68.07048728,80.20598117,0.007189477,0.005766391,1.436047651,-1.22089701,8.123476523,1.296875,
391.3682731,1621,,,,0.0390625,-0.03515625,-1.029296875,,0.490499565,10.8604735,7.915511238,8876,0,85.83195389,,79.26566454,,,1.258566961,-0.937762264,7.05561641,1.279296875,
391.5649081,1621,,,,-0.052734375,0.068359375,-1.037109375,-0.074716735,,10.86653901,7.805675349,8880,0,84.67490446,69.47609683,82.05039884,0.00716814,0.005881488,0.772949223,-0.353703577,4.459715628,1.275390625,
391.4766381,1621,,,,0.01953125,-0.048828125,-0.986328125,-0.075393222,0.498014411,10.86467168,7.863092411,8875,0,85.29350146,70.07138969,82.15325727,0.007107243,0.005838832,1.125632023,-0.750121223,6.447500937,1.28125,
391.6566631,1621,,,,0.162109375,-0.134765625,-0.962890625,,0.502103692,10.86643431,7.780474614,8886,0,84.38277493,,82.396507,,,1.190891455,-0.839616804,6.951536351,1.265625,
391.7363581,1621,,,,-0.076171875,0.083984375,-1,-0.073285374,0.50169732,10.86584829,7.789839258,8894,0,84.48372507,68.25635629,80.79231383,0.007350192,0.00593839,1.010766526,-0.60483618,5.888281775,1.25,
391.8331181,1621,,,,0.103515625,-0.12890625,-1.056640625,-0.073343983,,10.8637729,7.759881951,8877,0,84.15237446,68.17896672,81.01847056,0.007358535,0.005961773,0.939251349,-0.522274919,5.493210498,1.24609375,
391.9160581,1621,,,,0.05859375,-0.025390625,-1.013671875,,0.493333624,10.85870865,7.822774808,8878,0,84.80101394,,80.40945571,,,0.726292085,-0.312289615,4.144956621,1.25390625,
392.0022081,1621,,,,-0.12890625,0.046875,-1.048828125,-0.073150392,,10.86253461,7.782023549,8907,0,84.37850319,68.22986,80.86166194,0.007230465,0.005846674,0.776559392,-0.357012838,4.454024312,1.263671875,
392.1010981,1621,,,,0.12109375,-0.0625,-1.009765625,,0.498214839,10.86151828,7.746661551,8904,0,84.01740844,,81.18022903,,,0.699718955,-0.289855342,4.070427496,1.28125,
392.1940181,1621,,,,0.017578125,-0.015625,-0.990234375,-0.072767675,0.493916983,10.86684036,7.741783965,8909,0,83.93776454,67.88610155,80.87670898,0.007275672,0.005884324,0.618645252,-0.226577601,3.571143093,1.294921875,
392.2941681,1621,,,,-0.015625,0.0546875,-0.986328125,-0.072552918,,10.87245379,7.697632645,8923,0,83.47638417,67.79339552,81.21266415,0.007285621,0.005916847,0.69871506,-0.28902369,4.055640411,1.306640625,
392.3923231,1621,,,,-0.015625,-0.05859375,-1.05078125,,0.467691183,10.87508436,7.644557631,8927,0,82.99751687,,81.7206305,,,0.61307804,-0.222517619,3.389056832,1.29296875,
392.4830681,1621,,,,-0.005859375,0.025390625,-0.998046875,-0.073038642,,10.87623293,7.601108189,8941,0,82.47676519,68.38514255,82.91443341,0.006839076,0.005670581,0.695086984,-0.286029549,3.866657697,1.306640625,
392.6020281,1621,,,,0.126953125,-0.05078125,-0.921875,-0.072199573,0.459016283,10.88176422,7.615480305,8949,0,82.56273999,67.65757294,81.94685999,0.006784404,0.005559606,0.613123561,-0.222550378,3.343959484,1.322265625,
392.6908231,1621,,,,-0.05078125,0.04296875,-1.041015625,,0.460512765,10.8814676,7.643430562,8941,0,82.98060442,,81.46354144,,,0.706719602,-0.295682986,3.847522991,1.31640625,
392.7759881,1621,,,,-0.009765625,0.0703125,-1.001953125,-0.072113698,,10.87975578,7.709389166,8925,0,83.75596367,67.40089836,80.47295428,0.006832443,0.005498268,0.056079873,-0.001861855,0.30248369,1.291015625,
392.8648081,1621,,,,0.05859375,-0.005859375,-0.9609375,-0.07181655,0.461505946,10.87763173,7.708667536,8918,0,83.67843604,67.07079569,80.15302253,0.006880878,0.005515231,0.36918586,-0.080690392,1.997458719,1.2734375,
392.9505431,1621,,,,-0.0234375,-0.076171875,-1.125,,0.461743321,10.87659765,7.701918439,8924,0,83.59751164,,80.28488539,,,0.271630149,-0.04368049,1.471818476,1.26953125,
393.0456581,1621,,,,0.05078125,0.029296875,-0.896484375,-0.07296726,,10.87740261,7.732870837,8913,0,83.87272212,68.10504552,81.20047115,0.00677987,0.005505286,0.141839349,-0.01191036,0.76602972,1.291015625,
393.1326681,1621,,,,0.029296875,-0.06640625,-1.009765625,,0.473589489,10.87477032,7.705805501,8922,0,83.46481229,,81.6789076,,,0.184393297,0.02012897,1.026390847,1.296875,
393.2278531,1621,,,,0.04296875,0.0546875,-1.056640625,-0.073036501,,10.87549673,7.663319327,8930,0,83.19535489,68.298345,82.09394034,0.006934128,0.005692499,0.71739387,-0.304681796,4.006172497,1.306640625,
393.3337581,1621,,,,0.05859375,0.044921875,-0.8671875,-0.072801205,0.47780118,10.87864848,7.668835909,8939,0,83.26998756,68.15079312,81.84316477,0.007010941,0.005737976,0.643417679,-0.245085192,3.621768735,1.291015625,
393.4343231,1621,,,,-0.013671875,-0.078125,-1.10546875,,0.475054725,10.88016562,7.645784655,8946,0,83.06231285,,82.1128408,,,0.726771396,-0.312699108,4.077617234,1.28515625,
393.5401481,1621,,,,0.04296875,0.0078125,-0.986328125,-0.071126115,,10.88114052,7.630580842,8942,0,82.90558699,66.59947351,80.33170734,0.00713301,0.005730069,1.008975465,-0.602687415,5.67165045,1.265625,
393.6544181,1621,,,,0.03125,-0.02734375,-0.955078125,-0.07149015,0.472609893,10.87473948,7.667368483,8924,0,83.22631341,66.81200214,80.27749807,0.007073727,0.005678611,1.028320322,-0.626019222,5.72848232,1.248046875,
393.7496331,1621,,,,0.025390625,-0.03125,-1.0390625,,0.469513864,10.87146312,7.642991481,8928,0,82.88546082,,80.63683747,,,1.157862848,-0.793679191,6.434224222,1.228515625,
393.8351631,1621,,,,0.0625,-0.021484375,-0.908203125,-0.073016765,0.466426712,10.8693819,7.665930876,8921,0,83.14811455,68.21005213,82.03439429,0.006838093,0.005609589,0.87410781,-0.452335534,4.81022085,1.234375,
393.9235031,1621,,,,0.087890625,-0.0078125,-1.107421875,-0.072735254,,10.86385251,7.701332697,8896,0,83.54286435,67.75892253,81.10677441,0.006883621,0.005583083,0.905667029,-0.485587812,4.960341964,1.255859375,
394.0258231,1621,,,,0.017578125,-0.08203125,-1.01953125,,0.466504178,10.85335463,7.825525304,8851,0,84.78052019,,79.52039576,,,0.827835607,-0.405712911,4.468611205,1.251953125,
394.1173881,1621,,,,0.048828125,-0.03125,-0.93359375,-0.074103327,,10.84659652,7.929324488,8839,0,85.89584615,68.59274069,79.85571336,0.006801072,0.005431045,0.988472951,-0.578442457,5.266440384,1.25390625,
394.2027331,1621,,,,-0.005859375,0.03125,-1.119140625,,0.485757604,10.843034,7.93843817,8827,0,85.98596984,,79.66157851,,,1.0975008,-0.713083262,6.082272407,1.2421875,
394.3147181,1621,,,,0.0625,-0.158203125,-0.978515625,-0.076318641,0.489812741,10.84331502,7.943177007,8861,0,86.02355518,70.81588438,82.32150395,0.006916707,0.005693937,1.183308593,-0.828946612,6.609669076,1.240234375,
394.4929981,1621,,,,-0.0546875,0.009765625,-1.0546875,,0.485939818,10.85309517,7.858401049,8876,0,85.15281853,,82.37674777,,,1.261705789,-0.94242471,7.06334732,1.248046875,
394.3979681,1621,,,,-0.013671875,0.001953125,-0.9375,-0.075470873,,10.84798104,7.881560277,8878,0,85.40373327,70.1677842,82.1600901,0.006980593,0.005735261,1.273236655,-0.959729313,7.163600576,1.25390625,
394.5911381,1621,,,,0.1015625,0.05078125,-0.94921875,-0.075321035,0.485076613,10.8495271,7.871636694,8869,0,85.34030443,69.95326602,81.9697873,0.006934295,0.005684027,1.167841916,-0.807418266,6.511922369,1.24609375,
394.6885481,1621,,,,0.0390625,-0.03125,-1.0703125,-0.07577789,,10.84545387,7.931324951,8854,0,85.8920893,70.25912295,81.79929435,0.006904109,0.005647512,1.075342216,-0.684579398,5.957621007,1.244140625,
394.7872431,1621,,,,0.091796875,0.025390625,-0.974609375,,0.482792038,10.84134404,7.934287287,8836,0,85.74803983,,81.76792646,,,0.848111959,-0.425830525,4.68444445,1.25390625,
394.8888431,1621,,,,0.01171875,0.021484375,-0.96484375,-0.076247082,,10.84155898,7.941850737,8834,0,85.89454751,70.5380996,82.12174305,0.006844415,0.005620753,0.888688191,-0.467551246,4.900190004,1.2421875,
394.9789731,1621,,,,0.046875,0.021484375,-0.9765625,-0.076545535,0.478498941,10.84303949,7.947383858,8836,0,86.00756355,70.82488766,82.34727824,0.006756085,0.005563452,0.920797227,-0.501947613,5.025477658,1.21484375,
395.0651581,1621,,,,0.046875,-0.04296875,-0.96875,,0.475389272,10.85065877,7.897348519,8868,0,85.53405167,,83.10622684,,,1.042924782,-0.643926579,5.686333498,1.2109375,
395.1518381,1621,,,,0.021484375,0.08203125,-0.998046875,-0.075380269,,10.86130713,7.787936235,8878,0,84.44802896,70.07810789,82.98371051,0.006783706,0.005629371,0.74889556,-0.332026601,4.135710427,1.21484375,
395.2424131,1621,,,,-0.009765625,0.0078125,-0.990234375,,0.468234992,10.86744473,7.74250367,8926,0,83.97923267,,83.8985663,,,0.799817915,-0.378715095,4.374738507,1.23828125,
395.3624781,1621,,,,0.09765625,-0.01953125,-1.01953125,-0.074061621,0.466460261,10.87711061,7.664786705,8959,0,83.15585253,69.48504811,83.56002133,0.006713103,0.00560947,0.576165995,-0.196528526,3.17057814,1.25,
395.4668281,1621,,,,-0.00390625,0.005859375,-1.029296875,-0.074906998,,10.88248828,7.629740385,8959,0,82.80149097,70.27733757,84.87448323,0.006637421,0.005633477,0.68573882,-0.278386272,3.789694814,1.291015625,
395.5634231,1621,,,,0.109375,-0.072265625,-0.84375,-0.074626164,0.468970619,10.87618054,7.649927417,8946,0,83.03691689,69.91346461,84.1956412,0.006707873,0.005647736,0.597114045,-0.211078942,3.308268224,1.341796875,
395.6589531,1621,,,,0.1015625,0.044921875,-1.03515625,,0.48056101,10.87202069,7.671213903,8939,0,83.23124922,,83.93073345,,,0.683704712,-0.276737158,3.872573764,1.3671875,
395.7602631,1621,,,,-0.001953125,-0.03125,-0.94921875,-0.073254444,,10.87189888,7.61993449,8937,0,82.73397879,68.55626134,82.86348891,0.007009732,0.005808508,0.603452919,-0.21558429,3.438563277,1.388671875,
395.8886131,1621,,,,0.08984375,-0.021484375,-1.00390625,,0.490109836,10.87849852,7.553053585,8941,0,82.20956112,,83.42730075,,,0.691354875,-0.282964778,4.043348033,1.421875,
395.9775181,1621,,,,-0.017578125,0.03515625,-1.01171875,-0.07289609,0.489446057,10.88387382,7.511670611,8801,0,81.64121902,67.18307733,82.29063472,0.007285258,0.005995085,0.431663642,0.110311619,2.538690929,1.4609375,
396.0603781,1621,,,,0.0625,-0.021484375,-0.908203125,-0.07183941,,10.87741118,7.581905385,8876,0,82.41496668,66.77357227,81.02117243,0.007329937,0.005938801,0.772846946,0.35360411,4.502578046,1.474609375,
396.1409331,1621,,,,-0.013671875,0.087890625,-0.982421875,,0.488594857,10.87952035,7.62864709,8924,0,82.98091984,,80.90660371,,,0.957433235,0.542684364,5.530293142,1.453125,
396.2231631,1621,,,,0.03515625,0.005859375,-0.978515625,-0.071572392,0.484864806,10.8850824,7.595160325,8966,0,82.74973149,67.20208988,81.21124827,0.007215026,0.005859412,1.102598246,0.719722208,6.337826898,1.45703125,
396.3475231,1621,,,,0.09375,-0.01171875,-1.029296875,-0.071471588,,10.89042242,7.538456897,8995,0,82.10107768,67.32285667,81.99996708,0.007202083,0.005905706,1.148266859,0.780577391,6.652480987,1.447265625,
396.4547081,1621,,,,-0.037109375,0.0625,-0.970703125,,0.477904721,10.89525783,7.438336695,9014,0,80.91502871,,83.3772442,,,1.205442275,0.860246948,6.984375077,1.458984375,
396.5409531,1621,,,,0.13671875,-0.013671875,-0.978515625,-0.071277902,0.475846968,10.89416668,7.443925148,9006,0,80.97533385,67.2253049,83.01948471,0.007078391,0.005876443,1.054081781,0.657777352,6.076561159,1.48046875,
396.7801231,1621,,,,0.009765625,0.03515625,-0.908203125,-0.070324687,,10.89201479,7.455108426,9001,0,81.16344168,66.28581332,81.66954475,0.007178715,0.005862824,1.113919935,0.734578568,6.406632833,1.490234375,
397.0579581,1621,,,,0.044921875,0.005859375,-1.01953125,-0.068860644,0.478649413,10.88905925,7.481070285,8990,0,81.30606674,64.8283872,79.73376378,0.007383331,0.005887007,0.765743014,0.347133386,4.422283999,1.48046875,
397.4985631,1621,,,,0.048828125,0.048828125,-0.98046875,-0.070380332,0.477992392,10.89803838,7.432190124,9002,0,80.88230772,66.34340212,82.02461576,0.007204822,0.005909727,1.052769872,0.656141021,6.103372903,1.458984375,
397.9119681,1621,,,,0.04296875,0.02734375,-1.015625,-0.069435445,0.473236252,10.90462818,7.346294404,9031,0,79.99153583,65.66725549,82.09275495,0.007206579,0.005916079,0.355760417,0.074928242,2.064717334,1.427734375,
398.2133981,1621,,,,0.076171875,0.001953125,-1.01171875,-0.067973469,0.472171439,10.90861232,7.303278294,9047,0,79.50034622,64.39764257,81.00297122,0.007332123,0.005939238,0.685170825,-0.277925257,3.992073822,1.375,
398.7680481,1621,,,,0.0234375,0.00390625,-1.001953125,-0.069276515,0.485139668,10.88950396,7.502948901,8901,0,81.48101801,64.57312324,79.24928385,0.007513028,0.005954021,0.121519527,0.008742234,0.709782713,1.380859375,
398.5394831,1621,,,,0.056640625,-0.025390625,-1.0078125,-0.067853521,0.475477413,10.8979762,7.412008465,8938,0,80.54272457,63.50860388,78.85082634,0.007486819,0.005903419,0.451705507,-0.120792803,2.615941132,1.34375,
399.0388181,1621,,,,0.05078125,0.048828125,-0.955078125,-0.069651099,0.476169123,10.88700298,7.487039834,8971,0,81.3399243,65.43654313,80.4482469,0.007276807,0.005854064,0.763066095,0.344710572,4.382164039,1.375,
399.3408131,1621,,,,0.01953125,0.03125,-0.986328125,-0.067937057,0.459773409,10.89180029,7.398407055,9000,0,80.38823044,64.03041265,79.65147672,0.007180547,0.005719412,0.737566348,0.322056801,4.138295343,1.333984375,
399.6646581,1621,,,,0.03125,-0.064453125,-1.033203125,-0.069102229,0.459606763,10.89221096,7.480543815,8985,0,81.24971548,65.02022732,80.02517539,0.007068674,0.005656718,1.696991826,1.704864193,9.417016244,1.314453125,
400.0098331,1621,,,,0.03515625,-0.0234375,-0.998046875,-0.06877032,0.463924008,10.89445519,7.445079936,9002,0,80.91658366,64.82688894,80.11570188,0.007156352,0.005733361,2.188503514,2.835468225,12.30907918,1.345703125,
400.3416931,1621,,,,0.056640625,-0.015625,-0.99609375,-0.069063308,0.464724313,10.87831997,7.569506523,8991,0,82.1564956,65.02473376,79.14740433,0.007146885,0.005656574,2.422928012,3.475905358,13.44506811,1.337890625,
424.0875581,1695,,,,-0.0078125,-0.0546875,-1,-0.087989394,,10.42283596,10.37829355,9795,0,108.0257746,90.25403696,83.54861357,0.006229582,0.005204729,1.683771073,1.680036019,8.597064808,1.0859375,
424.2288931,1695,,,,0.064453125,0.04296875,-0.9375,-0.088004894,0.555337871,10.42239183,10.37085038,9793,0,107.9568384,90.25468923,83.60256798,0.006153009,0.005144073,1.475182729,1.289572178,7.444267318,1.095703125,
424.3563631,1695,,,,0.009765625,-0.037109375,-1.048828125,-0.0892292,0.572369868,10.41118851,10.43009632,9773,0,108.4955666,91.32411789,84.17313329,0.006267456,0.005275514,1.381503392,1.130992717,7.149665663,1.115234375,
424.4632281,1695,,,,0.00390625,0.044921875,-0.958984375,,0.579752383,10.41318871,10.4062498,9788,0,108.2282686,,84.50462289,,,1.398478851,1.158962024,7.348974523,1.123046875,
424.5535931,1695,,,,0.076171875,-0.017578125,-1.04296875,-0.089051998,0.580230863,10.4163292,10.39568789,9786,0,108.1399368,91.26388122,84.39424315,0.006357727,0.005365556,1.8245165,1.972668389,9.603543693,1.111328125,
424.6433081,1695,,,,0.095703125,-0.01953125,-0.962890625,-0.088828952,,10.41741515,10.39620551,9561,0,108.1723666,88.93469217,82.215722,0.006524235,0.005363947,1.73849556,1.791044923,9.148019622,1.10546875,
424.7309881,1695,,,,0.013671875,0.080078125,-0.982421875,,0.580568467,10.41480637,10.4133604,9692,0,108.3307599,,83.22315651,,,1.535500359,1.39720423,8.072732912,1.103515625,
424.8211081,1695,,,,-0.068359375,-0.056640625,-1.00390625,-0.088780558,,10.41329764,10.4071573,9748,0,108.3126619,90.62621609,83.67093425,0.006406187,0.005360116,1.406771855,1.172756946,7.397192031,1.099609375,
424.9130981,1695,,,,0.064453125,-0.0234375,-1.005859375,-0.087994828,0.583704109,10.41451416,10.43235234,9757,0,108.5673512,89.91136109,82.81620588,0.006491995,0.005376424,1.273525096,0.961117038,6.716917644,1.10546875,
425.0100231,1695,,,,0.009765625,0.001953125,-1.005859375,,0.590216576,10.41125935,10.49377164,9756,0,109.1407223,,82.37157675,,,1.033201693,0.632604169,5.481238449,1.11328125,
425.1115831,1695,,,,-0.001953125,-0.041015625,-1.078125,-0.088989953,,10.40772556,10.5258898,9738,0,109.412411,90.75248635,82.9453309,0.006503586,0.005394421,1.176362935,0.820058733,6.225226449,1.1171875,
425.2029831,1695,,,,0.021484375,0.021484375,-0.9140625,,0.596523293,10.40262228,10.5451813,9738,0,109.5530742,,82.83117474,,,1.032751138,0.632053886,5.516549601,1.15234375,
425.3045081,1695,,,,-0.015625,-0.00390625,-0.97265625,-0.090173829,0.60130521,10.397146,10.56219502,9721,0,109.607388,91.79323654,83.74730771,0.006550648,0.005485992,1.091821004,0.706424895,5.875916158,1.17578125,
425.4418331,1695,,,,0.0234375,0.015625,-0.87890625,-0.090782067,,10.39178968,10.56913105,9716,0,109.6131799,92.37089891,84.26988344,0.006509682,0.005485702,1.049053129,0.652166439,5.645451497,1.197265625,
425.5408881,1695,,,,-0.00390625,-0.044921875,-1.076171875,-0.091145928,0.607830148,10.39023154,10.57098809,9713,0,109.6351157,92.70726455,84.55982736,0.006556446,0.005544119,1.247567647,0.922342246,6.785247115,1.2109375,
425.6383131,1695,,,,0.025390625,0.021484375,-0.884765625,,0.608916991,10.38640124,10.57303523,9710,0,109.6765835,,84.49869491,,,0.917439595,0.498791564,4.996785034,1.205078125,
425.7293931,1695,,,,0.0078125,0.015625,-0.982421875,-0.090719091,,10.38047752,10.61984612,9692,0,110.0519457,92.07343454,83.66361357,0.006613384,0.005532996,1.011473421,0.606280149,5.490145443,1.2109375,
425.8263031,1695,,,,-0.013671875,-0.05859375,-1.0859375,-0.091257058,0.609848291,10.37583892,10.67129072,9688,0,110.5382384,92.58514963,83.75848119,0.006586891,0.00551708,0.890387359,0.469810305,4.819003756,1.25,
425.9113981,1695,,,,-0.01171875,0.013671875,-0.81640625,,0.616277411,10.37962135,10.65495982,9694,0,110.4083738,,83.90678016,,,1.160250456,0.797752612,6.353236042,1.287109375,
426.0028881,1695,,,,0.05859375,0,-1.0078125,-0.092870644,,10.3801281,10.66773724,9691,0,110.5565454,94.24793564,85.24862578,0.006538896,0.005574319,1.036101507,0.636164588,5.665824294,1.30078125,
426.0924731,1695,,,,0.009765625,-0.056640625,-1.103515625,,0.621575947,10.38195542,10.61540645,9705,0,110.0475764,,85.76844899,,,1.094784491,0.710268063,6.066125097,1.2890625,
426.1881081,1695,,,,0.09375,0.00390625,-0.82421875,-0.092620981,0.617073224,10.3808307,10.59933731,9732,0,109.8684227,94.3943998,85.91585962,0.00653718,0.005616475,0.963253637,0.549852808,5.307298047,1.28515625,
426.2852181,1695,,,,-0.025390625,-0.01171875,-1.142578125,-0.091503721,,10.38591467,10.52425081,9736,0,109.171022,93.29607231,85.45864152,0.006614139,0.005652354,1.293238564,0.991111548,7.170954723,1.28125,
426.3968631,1695,,,,-0.095703125,-0.009765625,-1.025390625,,0.606206143,10.39060939,10.47355628,9744,0,108.6803499,,85.90958119,,,1.063331523,0.67004307,5.818445907,1.25390625,
426.4965031,1695,,,,0.126953125,-0.01953125,-0.8671875,-0.091221543,0.597639457,10.39562223,10.39562571,9766,0,107.9314865,93.29085136,86.43525106,0.006406196,0.005537211,1.129095753,0.755486993,6.133253068,1.232421875,
426.5916481,1695,,,,-0.015625,-0.04296875,-1.126953125,-0.089538669,,10.40121224,10.34453583,9788,0,107.4440443,91.77669419,85.41813071,0.006511887,0.005562332,1.180688883,0.826107331,6.442603388,1.21875,
426.6912481,1695,,,,0.041015625,0.044921875,-0.875,,0.585102011,10.4075898,10.2555622,9812,0,106.5931062,,86.30880295,,,1.137844497,0.767240319,6.127091885,1.20703125,
426.7792481,1695,,,,0.001953125,0.01171875,-1.033203125,-0.088303249,0.582313331,10.40326518,10.31020686,9827,0,107.0875681,90.8676291,84.85357425,0.006408369,0.00543773,1.09520283,0.710812021,5.842264853,1.193359375,
426.8698231,1695,,,,-0.013671875,-0.0546875,-1.1015625,-0.087195332,,10.41020894,10.21360294,9837,0,106.1564086,89.82167626,84.61258007,0.006482993,0.005485428,0.733944253,0.319221291,3.949504355,1.17578125,
426.9640181,1695,,,,0.044921875,0.01171875,-0.912109375,,0.584577011,10.40839235,10.20049587,9812,0,106.024546,,84.50343603,,,0.38602355,0.088306637,2.087940503,1.173828125,
